Mean1	Mean2	Mean3	Mean4	Mean5	Mean6	Mean7	Mean8	Mean9	Mean10	Mean11	Mean12	Mean13	Mean14	Mean15	Mean16	Mean17	Mean18	Mean19	Mean20	Mean21	Mean22	Mean23	Mean24	Mean25	Mean26	Mean27	Mean28	Mean29	Mean30	Mean31	Mean32	Mean33	Mean34	Mean35	Mean36	Mean37	Mean38	Mean39	Mean40	Mean41	Mean42	Mean43	Mean44	Mean45	Mean46	Mean47	Mean48	Mean49	Mean50	Mean51	Mean52	Mean53	Mean54	Mean55	Mean56	Mean57	Mean58	Mean59	Mean60	Mean61	Mean62	Mean63	Mean64	Mean65	Mean66	Mean67	Mean68	Mean69	Mean70	Mean71	Mean72	Mean73	Mean74	Mean75	Mean76	Mean77	Mean78	Mean79	Mean80	Mean81	Mean82	Mean83	Mean84	Mean85	Mean86	Mean87	Mean88	Mean89	Mean90	Mean91	Mean92	Mean93	Mean94	Mean95	Mean96	Mean97	Mean98	Mean99	Mean100	Mean101	Mean102	Mean103	Mean104	Mean105	Mean106	Mean107	Mean108	Mean109	Mean110	Mean111	Mean112	Mean113	Mean114	Mean115	Mean116	Mean117	Mean118	Mean119	Mean120	Mean121	Mean122	Mean123	Mean124	Mean125	Mean126	Mean127	Mean128	Mean129	Mean130	Mean131	Mean132	Mean133	Mean134	Mean135	Mean136	Mean137	Mean138	Mean139	Mean140	Mean141	Mean142	Mean143	Mean144	Mean145	Mean146	Mean147	Mean148	Mean149	Mean150	Mean151	Mean152	Mean153	Mean154	Mean155	Mean156	Mean157	Mean158	Mean159	Mean160	Mean161	Mean162	Mean163	Mean164	Mean165	Mean166	Mean167	Mean168	Mean169	Mean170	Mean171	Mean172	Mean173	Mean174	Mean175	Mean176	Mean177	Mean178	Mean179	Mean180	Mean181	Mean182	Mean183	Mean184	Mean185	Mean186	Mean187	Mean188	Mean189	Mean190	Mean191	Mean192
65.497	61.931	64.524	69.212	66.479	66.479	69.517	68.684	58.983	62.906	62.677	67.142	74.247	77.986	67.545	84.583	55.545	56.642	56.667	71.149	58.812	61.035	75.865	67.556	54	56.431	61.431	64.552	72.389	73.542	71.924	86.059	53.910	59.438	59.024	71.420	53.170	55.347	77.028	63.042	55.312	55.340	58.469	67.115	72.031	71.066	61.597	82.080	54.750	55.278	55.167	70.837	56.885	56.451	68.531	59.167	51.052	57.167	56.774	61.066	66.958	75.347	62.736	79.694	54.347	49.153	51.604	61.306	48.326	53.066	73.507	56.892	51.014	49.556	56.753	64.257	63.247	65.601	64.302	76.635	51.156	52.476	50.094	64.281	53.590	52.490	62.031	55.868	54.052	56.688	60.420	71.080	63.292	68.740	55.712	72.017	72.135	77.306	67.656	73.247	71.705	70	72.684	69.538	69.441	73.330	72.431	80.184	77.424	83.465	68.955	85.566	70.007	72.188	72.392	75.354	67.726	66.878	69.128	67.691	69.038	74.483	72.309	76.351	76.872	76.552	70.014	83.781	75.587	70.972	66.924	80.170	60.986	60.274	71.562	62.368	70.955	69.080	65.931	71.750	73.549	74.003	64.271	81.135	72.240	69.833	68.434	78.264	58.097	61.056	66.514	65.028	67.368	70.594	66.941	73.816	74.434	73.087	63.517	81.215	65.934	69.184	62.236	77.115	56.326	58.639	71.535	59.639	62.740	65.743	64.750	72.465	74.042	72.795	59.010	77.688	65.663	67.062	64.535	73.965	62.670	61.076	71.406	60.503	62.701	67.351	63.517	72.528	70.413	74.260	64.139	80.097
65.608	61.056	63.222	69.705	66.215	66.681	70.410	67.941	59.066	61.910	62.646	67.024	74.222	80.219	67.462	83.396	54.733	57.167	55.854	69.854	59.108	60.472	75.312	66.903	53.576	55.726	61.361	64.448	72.497	74.052	69.528	84.747	53.497	58.979	59.316	70.517	53.708	55.934	76.226	62.326	53.108	54.684	59.191	66.521	72.010	71.750	61.733	81.368	54.056	55.146	53.938	69.576	56.736	55.938	68.385	59.229	49.944	57.903	56.854	60.094	64.799	74.615	62.931	79.271	53.701	47.281	52.271	61.160	47.896	51.792	72.649	57.160	49.757	48.969	57.111	64.049	62.010	65.479	63.851	75.302	51.351	51.406	49.247	64.111	52.479	51.757	61.910	54.326	52.017	57.639	60.451	71.177	63.715	68.747	57.087	71.632	71.462	76.260	67.778	74.160	71.549	68.326	72.580	69.062	68.608	73.212	72.253	80.306	77.198	83.823	68.792	83.889	70.236	72.458	71.986	74.472	66.514	66.299	69.257	66.226	68.913	72.688	71.712	75.764	76.142	77.785	69.590	82.691	75.122	69.948	67.295	79.632	59.594	61.660	70.969	61.403	69.910	68.514	65.170	71.712	74.073	74.535	64.625	80.347	71.976	68.222	67.455	76.660	57.569	61.205	65.774	64.958	67.372	69.740	67.351	74.448	73.726	72.219	63.438	79.267	66.903	68.431	61.941	76.236	56.146	58.438	69.774	59.094	63.375	65.694	65.823	72.017	75.163	72.448	59.066	77.191	66.844	67.517	63.788	75.104	61.319	61.076	71.674	60.451	61.670	68.247	63.347	71.861	71.316	75.399	62.910	79.372
66.535	61.986	64.076	69.583	67.625	66.451	71.469	68.503	59.948	62.767	63.986	68.323	74.524	81.215	67.924	83.663	57.083	57.490	56.438	71.479	57.882	61.424	75.861	67.448	53.771	56.597	60.969	64.062	72.788	75.990	72.028	85.583	54.385	59.896	60.062	71.830	53.024	55.059	76.969	62.785	53.743	56.128	60.271	68.163	72.299	73.122	62.035	81.427	55.642	56.562	55.861	70.556	56.920	56.476	68.743	59.087	50.632	57.233	57.628	60.302	65.538	74.274	62.868	79.628	54.885	48.288	52.378	61.087	47.469	52.476	73.149	58.260	49.753	49.458	57.823	63.653	61.969	66.052	65.226	76.247	52.219	52.958	49.420	64.257	52.250	53.132	62.729	55.139	53.510	57.809	61.226	71.712	64.677	68.896	56.882	71.826	70.760	76.201	68.056	74.090	70.733	69.382	73.750	69.260	70.358	73.233	73.691	80.622	78.698	85.507	68.948	84.837	71.295	71.740	72.226	75.365	67.771	66.420	68.830	66.628	69.889	74.111	73.417	76.118	78.031	78.778	69.788	82.948	76.299	71.264	67.740	80.222	60.826	61.809	71.521	61.642	71.184	70.003	66.462	73.021	74.677	74.642	64.670	80.674	74.003	69.267	68.274	77.503	57.549	60.903	66.816	65.358	67.354	69.962	67.625	75.292	73.892	72.726	63.101	78.524	66.969	69.010	62.139	77.465	56.017	58.955	71.344	60.188	63.062	66.250	66.240	72.476	75.976	73.514	59.003	77.281	67.469	68.493	65.038	73.889	61.896	60.913	72.059	60.087	61.903	69.347	64.535	73.229	71.674	76.760	64.830	79.198
67.479	62.014	64.135	69.948	67.622	66.378	70.608	68.590	59.330	63.583	63.878	67.615	74.983	82.375	67.653	83.649	57.090	56.774	55.875	71.465	59.410	60.677	75.538	67.399	52.931	56.389	61.538	63.726	72.170	76.646	70.719	85.545	53.486	60.514	59.767	71.931	53.108	55.965	76.927	62.701	55.021	57.191	60.958	68.233	73.392	74.038	62.312	81.740	55.559	55.125	55.125	70.920	56.993	56.517	69.434	58.878	50.306	57.042	57.042	60.740	65.372	75.392	63.903	79.757	54.910	47.778	52.632	63.215	48.069	52.635	73.896	59.472	50.278	48.844	58.799	64.396	62.806	66.226	64.806	76.420	51.792	52.188	49.458	62.976	51.299	52.194	62.927	53.934	52.354	57.743	61.250	73.931	64.997	69.229	56.976	71.694	70.424	76.962	68.451	74.257	71.635	69.042	73.819	68.903	70.726	74.090	73.559	81.500	78.910	86.142	68.566	85.385	71.604	72.278	73	75.903	67.774	66.406	70.056	65.663	69.719	74.431	74.045	76.219	78.215	79.472	69.340	82.483	78.146	70.729	67.722	80.281	58.622	61.087	71.389	62.097	72.090	69.715	66.146	72.090	74.038	74.892	64.528	80.181	73.035	69.135	68.358	78.073	56.677	61.299	66.222	65.517	67.326	70.319	67.691	75.069	74.896	73.097	63.122	79.372	66.847	69.747	60.906	76.708	55.642	59.191	70.038	60.264	63.663	66.038	65.490	74.017	75.535	73.094	59.691	76.465	68.278	69.156	65.906	74.712	61.243	61.375	70.913	61.299	62.660	69.476	65.069	73.208	71.997	77.337	64.764	79.833
67.490	62.149	64.642	69.826	66.681	66.514	71.556	68.594	60.073	63.365	64.587	67.128	75.392	83.326	67.868	83.500	56.083	57.941	56.247	71.438	60.562	62.736	77.167	68.312	54.358	56.646	62.243	63.382	72.826	77.677	72.087	85.365	53.917	61.531	61.062	71.792	52.733	56.031	77.556	63.118	54.830	57.625	61.552	68.507	73.743	74.163	62.406	81.444	57.031	56.292	56.608	70.983	56.535	55.188	70.017	59.688	50.792	58.503	58.410	60.736	65.285	75.993	64.375	80.052	55.701	49.302	54.146	62.698	48.271	52.146	72.924	59.726	49.382	48.844	59.375	64.441	61.955	67.028	65.135	76.295	53.205	53.229	49.677	63.910	52.677	52.531	64.080	54.528	51.601	58.122	62.920	74.538	66.045	70.142	57.993	71.910	72.045	78.253	68.854	74.719	70.851	68.733	74.681	69.674	71.809	73.806	73.764	81.906	79.441	87.896	68.830	84.590	71.330	71.715	71.969	74.938	67.330	66.163	70.132	65.451	69.111	73.406	73.403	75.226	78.736	80.351	69.181	82.764	77.205	71.719	67.875	79.545	60.250	60.740	71.906	61.503	71.160	70.701	66.705	72.302	74.917	75.382	64.191	79.351	73.642	69.806	68.302	78.521	56.993	61.608	66.569	64.729	67.948	70.528	69.059	74.601	74.385	73.740	63.278	78.972	67.198	69.632	62.340	77.576	55.882	58.684	70.503	59.917	63.639	66.267	66.552	73.406	76.222	75.049	58.944	75.642	68.312	68.483	65.448	74.875	62.809	62.410	71.601	61.010	63.191	69.580	65.212	74.090	72.747	78.715	65.663	79.448
69.236	64.125	66.201	71.438	68.111	67.538	73.722	70.406	61.479	64.444	66.417	69.483	76.806	85.948	69.861	84.049	59.573	59.594	58.451	72.097	60.062	63.597	78.538	70.427	55.295	57.309	63.451	64.441	74.309	79.076	72.486	86.309	55.608	62.830	61.934	72.917	54.771	57.361	78.104	65.115	56.365	58.816	62.681	69.851	75.285	75.472	63.830	83.240	58.427	57.851	58.934	71.639	58.802	57.618	72.917	61.319	52.083	59.587	59.847	62.448	67.521	78.264	64.344	81.660	57.003	49.226	54.983	62.688	48.899	53.948	74.764	60.653	50.434	49.479	61.337	64.792	64.486	68.198	66.625	76.330	54.462	54.944	50.479	65.896	53.500	54.094	65.948	56.406	52.681	60.312	64.910	75.399	67.469	71.694	59.760	71.962	74.528	79.549	70.007	76.042	74.531	69.500	74.764	71.715	72.451	76.194	76.448	84.778	82.351	89.493	69.910	86.431	73.490	73.809	73.799	76.788	68.535	67.420	71.253	66.906	71.250	76.118	75.667	77.448	80.493	81.681	69.792	84.295	79.622	72.934	69.531	81.274	61.413	61.962	73.601	64.635	73.851	71.733	68.181	73.167	76.257	77.330	65.483	80.035	76.479	70.684	69.510	78.378	58.434	62.073	68.760	66.597	69.490	72.101	69.861	76.590	75.490	75.545	65.132	78.760	69.792	71.455	64.597	78.920	57.712	59.955	72.014	61.267	65.497	67.580	68.194	74.847	77.826	75.549	60.931	77.747	70.170	69.691	67.090	76.167	63.559	64.076	73.597	62.962	64.142	71.476	67.639	76.503	75.542	79.924	67.750	80.392
69.785	64.340	66.597	70.854	68.465	67.438	73.705	71.257	61.667	65.837	66.618	68.840	76.972	87.003	70.354	84.847	58.611	59.997	58.604	72.139	61.670	63.451	77.628	70.622	54.618	58.740	64.184	63.962	74.865	80.278	73.028	86.250	55.576	63.292	62.979	73.229	54.941	57.976	79.090	64.722	56.927	59.979	62.750	70.358	75.413	77.226	64.375	84.010	59.236	58	58.514	72.010	58.413	58.549	74.062	61.361	51.906	59.819	59.944	62.236	67.194	78.941	65.049	80.830	57.455	49.948	55.378	64.271	48.882	54.267	75.413	60.406	50.479	50.229	62.080	65.642	63.833	67.812	66.854	76.906	55.118	54.944	51.358	66.649	54.399	54.420	66.847	56.517	52.708	61.108	65.688	77.809	68.375	71.677	59.913	72.802	72.847	80.562	70.167	76.125	73.344	69.597	76.264	72.135	72.434	76.715	77.944	84.674	82.556	91.413	69.729	85.941	73.014	73.993	74.542	77.271	68.056	67.698	72.097	68.677	70.694	76.656	76.556	76.372	80.868	83.896	71.014	84.153	80.125	73.951	69.934	81.750	61.163	62.688	74.569	62.976	73.111	72.003	69.354	73.969	76.427	78.066	66.642	80.816	76.538	71.208	70.344	79.368	58.306	63.253	68.639	66.837	69.812	72.764	70.420	76.569	76.163	75.927	65.413	79.444	70.729	73.104	65.583	78.858	58.253	61.024	72.142	62.656	65.455	68.247	69.174	75.705	78.257	76.465	60.549	77.885	71.042	70.604	67.542	76.417	64.892	64.135	73.028	62.382	65.424	72.073	67.615	76.403	75.639	80.271	66.125	80.729
69.868	64.785	68.062	72.104	69.476	68.521	74.441	71.562	62.139	65.559	68.323	70.688	77.896	88.243	70.979	84.552	58.809	60.149	58.809	72.243	60.965	64.340	77.833	71.628	55.562	58	65.385	63.219	74.976	80.910	73.274	85.490	56.535	63.674	62.740	72.149	56.281	58.167	78.847	65.500	56.868	60.135	63.851	70.510	76.257	77.427	64.021	83.142	58.514	58.257	59.170	72.507	58.917	58.812	73.986	60.483	52.271	59.538	59.979	62.660	67.622	78.753	66.854	81.549	57.972	50.545	55.795	63.743	50.260	54.507	74.896	61.260	50.788	50.194	62.906	65.753	64.590	69.007	67.205	75.809	55.997	56.625	52.177	66.934	54.552	54.587	67.135	56.059	52.385	61.809	65.604	78.087	68.302	72.528	60.458	72.122	73.649	80.562	70.969	75.753	75.378	69.410	77.323	72.833	73.649	76.556	77.722	85.653	82.122	93.069	70.333	86.104	74.635	73.573	75.326	77.802	68.486	66.906	71.427	67.410	72.271	77.802	76.188	76.868	80.830	83.997	70.059	82.760	81.615	74.344	70.531	82.427	60.062	63.243	73.601	63.257	72.625	73.108	69.569	73.438	77.285	79.108	66.316	79.757	77.167	71.191	69.993	78.524	57.931	62.618	68.608	66.069	70.549	72.858	71.562	78.410	76.670	74.927	64.788	79.868	71.691	73.177	65.826	77.781	57.688	60.861	71.375	62.656	65.983	69.073	68.823	76.767	78.344	77.250	60.622	77.122	71.403	71.024	67.351	77.583	64.007	64.472	73.052	63.194	66.132	71.625	68.885	76.625	76.323	81.375	68.017	80.538
70.694	65.552	67.542	72.753	68.601	67.726	75.510	71.969	62.226	65.413	67.663	70.465	78.021	89.486	71.233	84.170	59.174	60.670	59.003	72.108	61.392	65.167	76.986	70.021	55.972	59.424	65.757	63.208	75.868	80.861	73.281	86.986	54.753	63.997	63.715	71.816	54.917	59.288	78.948	65.653	57.281	61.240	63.785	70.330	76.872	77.920	64.708	83.104	58.892	57.875	58.941	72.861	59.333	58.597	74.698	62.576	52.646	59.990	61.111	64.156	68.826	79.010	65.903	81.503	59.375	51.997	57.174	63.781	49.424	54.569	74.375	62.354	51.306	50.458	63.306	66.781	64.264	68.885	68.083	75.740	56.299	57.115	53.427	67.538	54.372	54.444	68.253	58.253	52.302	62.226	66.038	78.517	69.865	73.177	61.260	72.236	73.306	81.455	70.965	76.090	75.191	70.024	76.052	73.507	73.597	77.503	78.760	86.667	84.097	93.250	70.382	85.674	75.819	74.469	75.444	78.493	68.590	67.781	71.375	67.250	71.663	77.038	77.608	77.389	81.174	84.861	70.653	82.677	82.708	74.503	71.736	80.684	60.736	62.243	74.177	64.142	73.910	73.573	70.163	74.264	77.073	78.882	66.076	79.868	78.028	71.965	71.281	79.299	57.705	62.917	68.500	66.757	69.872	73.639	71.326	78.486	76.632	76.781	65.132	78.750	71.017	73.233	66.302	79.010	57.774	61.222	71.997	63.024	66.448	68.295	69.688	77.625	79.444	78.101	61.778	77.069	72.153	71.535	67.372	77.528	64.705	64.073	73.559	63.951	66.628	72.458	68.420	77.729	76.514	82.542	68.479	79.889
102.965	101.375	102.590	99.483	89.875	82.010	104.993	86.212	91.906	99.399	105.410	98.785	102.882	105.441	90.188	74.941	101.153	94.479	101.684	106.510	92.632	90.615	106.337	87.087	90.375	94.014	100.965	85.729	104.090	103.299	88.160	76.510	87.764	104.288	102.872	109.747	87.156	89.160	108.681	90.819	84.458	91.552	101.403	93.521	102.438	103.139	87.233	72.014	97.260	101.104	99.306	108.559	92.924	88.760	91.785	85.299	82.115	91.306	98.146	92.465	100.615	101.889	87.354	71.587	98.368	91.799	97.222	107.840	86.747	87.128	103.399	88.448	77.667	84.958	99.361	94.309	95.868	100.965	86.118	66.410	89.681	93.691	92.479	103.299	84.670	82.531	97.080	80.288	73.663	80.587	89.427	87.243	87.538	98.486	71.042	64.253	84.788	98.288	87.431	92.135	90.337	92.160	93.396	91.507	83.351	89.663	93.302	93.122	93.750	97.434	91.045	85.389	86.538	89.247	96.049	92.722	89.566	87.920	94.215	89.670	84.080	88.240	90.649	87.420	95.465	95.781	92.101	87.965	90.757	90.944	92.740	99.566	84.760	88.469	93.920	87.569	83.941	84.635	89.677	89.403	94.528	94.250	92.319	86.240	89.885	91.979	90.354	96.642	81.729	86.958	89.424	88.812	79.948	85.139	87.302	87.566	91.955	93.062	88.170	84.118	84.490	86.524	87.476	94.587	77.715	84.896	92	88.559	72.292	75.323	84.465	84.247	90.601	89.358	83.597	82.052	78.552	81.299	83.816	85.920	82.257	81.201	89.642	84.073	71.667	77.097	80.507	81.899	79.997	85.312	79.941	75.622
109.101	109.434	111.368	104.243	98.056	89.163	111.802	91.524	97.861	106.122	111.635	103.792	110.604	114.260	93.670	76.667	105.292	101.389	107.826	112.889	98.448	92.726	114.056	91.069	94.191	99.514	112.031	90.142	109.472	111.181	92.701	77.705	94.396	108.503	108.177	117.465	91.271	93.465	118.208	97.844	89.344	97.944	106.115	99.139	110.267	109.767	91.441	72.274	105.889	105.812	105.847	115.573	97.792	93.469	99.226	90.056	85.806	97.625	104.931	97.351	109.264	111.566	91.535	72.906	104.233	95.344	104.014	113.142	91.181	91.476	109.347	93.111	81.812	90.146	104.486	99.083	102.233	109.094	89.431	69.455	95.788	100.507	99.302	112.722	92.438	86.823	103.611	85.333	76.038	87.271	99.785	95.688	96.188	111.583	76.892	64.927	88.417	103.938	92.889	97.747	94.628	95.285	102.208	97.917	90.052	93.913	100.743	100.983	100.243	105.858	96.205	87.910	91.326	93.649	101.677	98.906	95.510	94.076	98.903	96	89.427	91.302	97.361	90.083	102.156	102.438	98.125	87.934	98.896	98.938	101.111	106.875	89.410	94.521	100.611	91.750	90.538	90.816	97.583	93.274	100.403	99.656	97.028	89.892	96.476	97.149	97.431	100.726	85.410	92.684	94.802	95.226	86.340	89.184	96.545	93.573	95.948	97.965	92.330	86.250	93.455	94.608	92.913	103.878	82.774	90.635	97.188	92.753	78.934	79.233	93.545	92.951	96.514	96.417	86.451	83.170	86.198	89.434	90.122	89.372	87.312	83.962	95.792	87.795	78.684	82.552	89.080	88.632	88.500	93.056	84.622	76.979
115.010	115.073	117.431	110.566	101.976	92.997	119.142	98.434	102.024	112.622	121.358	108.347	119.688	123.858	101.108	77.132	111.868	104.497	114.125	119.087	103.948	97.094	122.590	94.368	99.267	105.049	119.795	93.451	117.698	121.406	96.531	78.726	100.639	115.642	116.906	123.726	96.229	98.094	125.288	102.924	92.899	103.587	113.243	103.753	115.840	120.240	95.267	74.799	110.323	110.090	110.448	124.104	101.792	97.434	102.358	94.681	90.583	102.983	109.326	103.146	115.656	120.101	95.833	73.514	111.069	100.576	111.865	120.948	96.326	99.913	116.417	97.205	84.545	93.608	112.806	104.819	108.601	118.128	96.833	68.948	99.771	105.472	101.330	117.035	95.413	91.771	110.385	91.104	82.250	92.302	105.451	101.910	101.976	121.924	84.719	65.701	93.038	110.858	98.979	102.431	100.333	98.892	106.889	105.479	96.441	101.153	109.986	105.233	105.851	114.681	101.861	89.997	97.201	99.198	105.594	102.503	100.392	98.903	103.319	99.243	95.549	99.142	104.128	96	107.858	111.688	102	89.347	105.868	105.819	107.382	113.233	94.618	98.743	106.358	98.656	95.278	95.628	105.979	97.972	105.885	109.625	101.417	89.670	101.188	102.073	105.312	107.826	89.347	95.705	99.007	98.069	92.514	96.035	100.899	96.215	101.986	105.438	96.396	87.979	97.312	99.076	97.038	109.556	88.017	94.521	103.441	96.993	85.594	83.226	100.861	97.490	102.424	103.653	91.837	85.382	92.597	94.587	95.191	95.385	91.354	89.250	102.233	92.906	83.799	87.514	95.417	94.069	97.021	102.139	93.087	78.500
