Mean1	Mean2	Mean3	Mean4	Mean5	Mean6	Mean7	Mean8	Mean9	Mean10	Mean11	Mean12	Mean13	Mean14	Mean15	Mean16	Mean17	Mean18	Mean19	Mean20	Mean21	Mean22	Mean23	Mean24	Mean25	Mean26	Mean27	Mean28	Mean29	Mean30	Mean31	Mean32	Mean33	Mean34	Mean35	Mean36	Mean37	Mean38	Mean39	Mean40	Mean41	Mean42	Mean43	Mean44	Mean45	Mean46	Mean47	Mean48	Mean49	Mean50	Mean51	Mean52	Mean53	Mean54	Mean55	Mean56	Mean57	Mean58	Mean59	Mean60	Mean61	Mean62	Mean63	Mean64	Mean65	Mean66	Mean67	Mean68	Mean69	Mean70	Mean71	Mean72	Mean73	Mean74	Mean75	Mean76	Mean77	Mean78	Mean79	Mean80	Mean81	Mean82	Mean83	Mean84	Mean85	Mean86	Mean87	Mean88	Mean89	Mean90	Mean91	Mean92	Mean93	Mean94	Mean95	Mean96	Mean97	Mean98	Mean99	Mean100	Mean101	Mean102	Mean103	Mean104	Mean105	Mean106	Mean107	Mean108	Mean109	Mean110	Mean111	Mean112	Mean113	Mean114	Mean115	Mean116	Mean117	Mean118	Mean119	Mean120	Mean121	Mean122	Mean123	Mean124	Mean125	Mean126	Mean127	Mean128	Mean129	Mean130	Mean131	Mean132	Mean133	Mean134	Mean135	Mean136	Mean137	Mean138	Mean139	Mean140	Mean141	Mean142	Mean143	Mean144	Mean145	Mean146	Mean147	Mean148	Mean149	Mean150	Mean151	Mean152	Mean153	Mean154	Mean155	Mean156	Mean157	Mean158	Mean159	Mean160	Mean161	Mean162	Mean163	Mean164	Mean165	Mean166	Mean167	Mean168	Mean169	Mean170	Mean171	Mean172	Mean173	Mean174	Mean175	Mean176	Mean177	Mean178	Mean179	Mean180	Mean181	Mean182	Mean183	Mean184	Mean185	Mean186	Mean187	Mean188	Mean189	Mean190	Mean191	Mean192
58.337	60.340	61.722	69.351	82.385	80.531	67.726	65.587	63.507	58.340	62.792	61.420	63.576	76.580	64.715	83.785	61.608	52.049	52.205	67.372	57.858	58.809	66.642	61.080	55.403	53.476	52.604	55.236	54.399	55.375	56.941	84.191	61.101	61.837	59.566	57.042	62.743	58.219	63.146	62.764	57.118	54.851	65.059	66.208	60.226	72.639	61.163	83.733	54.569	54.160	52.066	65.080	56.917	53.670	65.017	56.642	53.167	53.205	53.340	58.927	55.528	57.528	53.056	82.816	56.545	53.757	55.049	58.226	57.726	58.024	60.830	58.406	55.503	54.087	53.944	55.851	57.080	61.712	53.837	76.344	49.312	49.028	48.778	66.701	61.500	58.854	62.747	52.035	62.302	54.448	53.514	55.358	58.087	55.865	52.969	71.931	68.309	73.479	70.955	76.639	75.014	74.910	69.128	66.062	74.608	78.160	71.924	83.385	73.580	75.191	64.285	84.615	69.497	69.191	68.323	72.285	61.677	62.625	65.365	63.493	68.865	71.229	68.156	68.271	66.208	67.312	60.476	83.531	67.441	67.177	67.198	72.531	66.441	66.312	68.549	63.062	75.358	73.184	66.757	70.052	70.865	76.177	64.219	79.233	66.083	67.806	62.722	70.316	60.535	57.826	62.781	61.062	64.219	66.976	62.892	62.615	64.872	64.135	53.438	77.639	65.267	65.010	62.694	66.299	64.205	65.785	64.111	60.747	66.042	66.701	63.240	67.160	66.351	70.003	54.625	76.677	65.253	64.906	60.979	72.497	57.028	56.368	60.316	54.170	60.590	66.417	62.090	64.562	62.896	68.743	54.979	77.830
58.524	59.618	61.132	68.743	82.681	81.163	67.458	65.931	63.462	57.802	63.219	61.524	64.201	77.490	64.115	84.931	63.188	52.514	52.372	66.750	57.642	58.444	66.587	62.097	55.128	52.903	53.740	53.854	54.153	56.170	56.851	84.205	61.771	62.243	59.517	56.983	61.469	58.531	62.955	62.417	57.014	54.073	64.125	65.955	58.799	73.108	60.503	83.719	54.625	54.601	53.625	65.007	55.990	52.847	65.111	56.587	52.934	53.892	53.250	57.448	54.271	57.517	53.573	82.649	57.333	53.938	55.837	59.188	57.753	56.844	61.031	58.816	54.899	53.910	55.500	55.635	56.802	62.316	54.122	75.812	51.910	49.368	50.153	65.733	61.733	58.340	63.337	53.469	62.403	54.691	53.392	54.778	56.823	56.017	53.021	72.035	68.969	74.552	70.844	76.115	74.903	75.160	68.806	66.222	73.142	76.194	72.108	85.528	73.781	74.618	64.382	84.802	69.552	70.747	67.493	73.115	62.281	62.670	64.622	63.969	69.889	71.792	67.972	67.003	66.861	67.389	59.351	82.451	67.250	66.809	67.389	72.451	65.639	65.538	68.108	61.382	75.069	73.281	67.632	70.983	70.576	76.590	63.757	79.764	67.247	68.812	63.361	70.396	59.583	57.816	63.837	60.153	63.896	67.101	64.135	61.681	65.302	64.941	53.670	76.389	65.410	64.288	62.229	65.170	63.295	65.149	64.306	60.351	65.972	67.257	64.611	67.441	66.844	69.944	54.521	76.569	65.774	65.361	61.260	71.587	58.656	57.149	61.660	56.545	59.649	66.622	62.729	64.924	63.628	69.024	55.920	77.892
56.677	59.354	61.219	68.903	81.861	81.337	67.326	66.493	63.132	56.858	64.003	61.455	64.094	77.521	64.833	83.184	62.812	53.462	52.295	66.531	58.264	58.118	65.528	62.562	55.038	52.649	54.010	54.351	54.188	57.010	56.753	82.986	63.010	62.872	60.222	57.302	61.910	57.865	62.351	62.684	57.097	54.715	64.556	65.097	59.087	73.031	61.941	84.031	55.372	54.938	54.385	63.681	55.733	54.243	64.844	57.490	52.319	51.861	52.559	57.226	55.052	57.653	54.219	82.503	57.559	53.990	55.382	58.323	56.997	56.389	60.785	58.191	55.035	53.556	54.976	55.260	57.358	62.028	53.344	75.392	50.330	48.795	49.083	64.965	61.007	58.337	61.462	52.233	61.403	54.674	53.205	54.531	56.385	55.622	52.208	70.847	68.392	74.316	70.163	75.469	73.625	74.990	68.618	66.354	73.483	76.878	72.351	85.417	73.226	75.087	64.372	84.101	70.038	71.003	67.576	73.017	63.056	62.500	65.080	64.795	68.906	71.844	68.583	67.785	67.420	67.528	59.208	82.646	67.229	66.875	66.639	72.281	66.580	64.132	66.424	62.528	74.174	72.806	68.042	70.816	69.938	76.031	62.840	79.656	66.514	69.052	62.660	70.073	58.712	57.007	62.646	61.319	63.771	67.083	64.476	61.069	64.903	64.865	52.795	76.344	66.365	65.722	62.451	65.149	62.948	64.514	64.802	59.833	65.438	65.538	65.049	68.240	65.656	70.253	54.087	75.674	66.510	66.413	60.479	71.931	57.326	57.177	61.806	55.444	59.479	65.847	63.403	65.528	62.917	69.906	55.601	76.788
57.125	61.142	60.490	68.736	80.983	79.788	67.816	66.517	61.694	56.597	63.812	62.677	64.115	77.931	65.594	83.757	64.059	54.146	53.215	65.427	59.017	58.715	65.299	62.806	54.760	52.128	54.139	53.333	53.677	56.562	56.642	83.406	62.806	62.378	60.181	56.122	60.997	57.455	61.806	63.177	55.861	54.198	64.479	65.938	59.122	72.635	61.708	82.670	55.583	55.389	54.090	64.295	55.826	53.333	63.191	58.253	52.361	52.198	54.076	56.396	53.934	58.253	53.795	82.719	58.969	54.622	56.191	57.167	56.562	55.997	59.781	59.667	54.271	52.628	56.191	55.792	57.434	62.455	52.271	74.948	50.646	50.066	49.910	65.111	61.069	57.497	61.750	51.983	61.722	54.198	53.708	54.049	56.670	55.517	52.694	70.674	68.719	74.684	71.556	75.385	73.451	73.753	67.594	66.802	72.365	76.573	73.316	86.868	73.688	75.403	64.410	84.431	70.677	70.701	68.194	72.896	61.059	62.729	65.566	64.684	69.573	72.962	68.378	68.267	66.944	68.087	60.139	82.396	68.688	66.427	67.757	72.531	65.427	64.958	66.792	64.097	74.344	72.455	67.441	71.622	70.215	76.462	63.174	78.615	66.299	69.656	63.090	70.090	58.510	57.066	63.347	61.115	65.090	67.861	65.208	61.528	65.694	64.611	53.788	75.594	65.910	65.844	62.045	65.729	63.733	64.076	62.573	60.059	66.365	65.917	65.826	68.333	65.962	70.840	53.681	75.920	67.708	68.392	61.531	72.094	58.219	56.882	60.403	56.736	59.458	68.333	64.281	66.253	63.559	70.271	55.882	77.719
58.035	60.368	62.049	67.938	81.812	79.847	67.688	66.007	61.559	57.656	65.156	62.934	63.587	78.524	65.274	83.267	63.108	53.701	54	65.396	57.924	58.253	64	63.194	54.059	52.174	55.038	53.726	54.406	57.274	56.910	82.056	64.149	63.715	61.413	56.396	60.944	57.035	61.795	63.465	56.403	52.979	65.295	67.465	59.174	72.837	62.323	84.514	55.715	55.972	54.663	63.913	55.125	52.295	63.729	59.271	52.847	51.760	54.500	56.097	54.688	57.160	53.962	82.955	58.441	55.208	57.458	57.069	57.160	56.340	61.226	60.181	53.976	52.573	56.160	56.663	57.549	63.236	53.628	75.587	51.889	49.951	49.628	64.799	60.229	58.826	61.403	53.125	61.840	55.219	55.337	54.156	55.802	57.552	52.010	71.903	69.399	74.392	70.927	74.698	73.653	74.132	67.882	67.181	73.333	75.781	73.868	86.781	74.715	75.997	64.347	83.205	70.924	71.733	69.556	74.021	62.795	62.069	65.795	65.264	69.351	72.514	69.792	67.253	67.191	67.517	59.417	82.503	68.538	67.132	68.146	72.260	65.441	65.184	66.927	63.597	73.747	71.767	67.816	72.236	69.538	75.528	63.611	79.385	68.382	69.326	64.757	70.201	59.438	57.444	63.594	62.069	65.347	67.743	66.524	61.660	66.378	65.149	53.951	76.260	67.549	65.986	63.733	64.840	62.986	63.976	62.955	60.462	65.288	65.635	66.181	67.573	65.972	70.792	54.997	76.688	67.319	68.757	61.257	71.865	58.333	57.674	61.316	55.948	60.646	69.556	65.569	67.622	63.802	71.080	56.667	77.319
57.712	60.399	62.514	68.132	81.056	81.278	67.146	66.948	61.712	56.024	65.962	63.420	64.340	77.552	65.351	83.434	64.219	54.149	53.701	65.403	58.656	58.604	64.611	63.604	54.160	51.837	55.389	53.083	54.306	57.764	56.538	82.785	64.212	63.399	62.156	55.545	60.264	56.983	62.385	63.503	55.587	54.285	65.847	67.684	58.892	73.535	61.403	84.257	56.816	57.177	55.396	62.656	55.181	52.295	62.538	59.375	52.531	52.174	55.198	54.010	53.625	57.382	53.424	81.115	59.507	55.014	56.802	57.573	57.076	56.441	60.340	59.597	53.431	52.660	57.378	56.149	57.365	64.257	53	75.118	51.441	49.438	50.632	63.319	60.184	58.667	61.347	53.347	61.708	54.625	54.736	53.330	55.792	56.608	52.684	72.229	69.337	75.736	71.872	75.670	74.028	73.531	67.861	67.833	73.017	75.538	74.778	88.854	74.528	75.583	64.618	84.139	72.163	73.587	69.427	73.625	62.236	63.111	65.635	65.653	69.760	74.222	70.285	67.309	67.090	68.896	60.271	81.361	68.299	68.149	68.181	71.267	65.399	64.674	66.524	64.740	74.674	72.948	68.490	73.132	70.191	76.642	63.625	78.792	68.191	70.229	65.427	70.688	60.028	58.153	63.524	61.972	67.358	68.688	65.861	62.733	66.326	65.854	53.292	76.417	67.576	65.677	63.118	65.757	63.993	63.990	63.580	60.694	65.174	66.118	66.868	68.597	65.757	71.698	55.163	76.382	67.694	69.076	62.184	72.042	59.115	56.979	61.715	56.142	60.427	69.469	64.701	67.708	64.868	72.042	57.076	77.514
87.215	95.896	88.222	92.632	82.892	83.583	94.562	88.052	90.208	94.229	107.372	96.719	94.076	101.059	90.066	75.688	101.153	101.941	100.417	81.802	91.938	87.799	80.149	86.288	88.566	91.587	94.441	82.594	86.920	88.344	84.062	73.469	108.354	107.076	102.594	90.663	86.201	90.358	90.917	86.365	90	88.608	102.694	92.184	94.382	100.698	91.684	74.031	95.833	97.455	97.219	79.861	83.097	84.354	78.299	86.045	80.149	90.493	94.944	81.042	88.535	90.115	83.809	69.062	102.816	103.653	103.382	90.816	82.045	82.764	84.608	88.250	84.153	84.122	97.295	87.438	92.010	91.021	78.226	71.635	91.785	92.003	87.090	75.198	74.538	77.545	74	80.844	73.424	75.944	88.003	77.927	75.326	80.819	72.931	61.948	83.198	101.212	99.375	93.483	88.896	89.712	93.278	95.660	82.264	93.024	98.222	95.622	100.149	99.465	94.219	86.792	89.757	94.736	94.740	94.170	92.583	90.500	92.344	96.726	84.646	93.024	91.521	90.917	91.510	93.191	91.715	86.399	92.521	98.427	97.309	94.438	92.465	91.316	95.892	92.903	79.333	85.549	96.056	92.580	95.760	97.503	93.389	88.694	89.917	92.774	92.840	92.163	88.045	89.375	90.656	92.479	81.597	88.872	89.611	85.194	88.767	90.385	83.833	80.729	89.521	93.101	92.257	90.142	87.799	87.264	91.792	93.573	76.069	82.729	90.344	90.247	91.944	90.951	80.483	80.854	80.007	87.264	86.972	86.410	83.208	81.983	86.427	86.799	68.056	82.017	81.510	78.215	80.479	82.931	79.510	72.316
90.566	104.472	95.413	95.434	86.427	86.253	96.448	93.497	93.601	99.924	115.910	100.601	99.368	106.438	94.309	76.851	106.490	108.993	106.639	86.146	95.573	91.524	81.823	89.580	91.125	94.708	100.809	84.878	89.038	93.243	88.958	77.302	115.587	115.708	110.868	96.309	90.236	92.990	90.851	91.642	93.601	90.615	111.174	95.003	99.562	106.149	94.990	76.243	102.139	103.431	101.285	82.691	84.667	87.611	81.111	92.358	82.080	92.906	100.122	84.677	91.792	94.990	86.743	72.358	111.122	109.674	109.264	94.531	83.632	85.892	88.024	95.812	86.913	86.833	103.851	93.125	97.663	98.392	82.868	73.403	96.812	97.219	92.420	78.497	77.472	81.062	77.302	88.667	78.118	78.128	92.500	81.750	79.281	85.465	79.750	63.726	88.229	106.635	111.872	98.837	93.302	94.472	100.031	102.188	84.580	97.052	105.434	102.688	106.035	110.764	99.778	91.760	97.622	102.361	101.896	101.007	99.903	95.781	96.288	100.010	89.042	99.312	97.785	91.628	97.406	99.149	94.674	88.531	100.021	106.316	103.944	96.767	96.656	93.819	99.684	98.934	81.243	87.691	102.812	96.597	100.399	104.167	99.406	87.951	96.125	99.420	98.726	97.955	92.670	93.503	95.306	98.101	87.212	93.802	95.306	87.892	93.674	94.125	88.139	82.580	97.045	99.944	96.142	95.257	92.076	89.427	94.479	98.708	82.149	88.427	96.781	94.354	96.615	99.608	87.594	81.646	85.892	92.177	91.917	91.767	89.128	86.514	94.174	92.483	71.028	85.441	88.410	84.135	84.997	90.014	84.333	73.507
93.344	108.566	98.677	99.507	87.066	86.184	99.927	98.097	95.594	101.771	123.479	103.830	102.854	111.625	99.153	77.615	113.458	112.399	110.049	85.816	96.396	93.444	85.188	95.010	95.517	97.622	103.132	89.618	90.149	96.125	91.066	76.274	120.118	120.615	116.236	96.858	89.701	94.465	92.514	97.722	96.712	95.431	117.826	97.958	103.361	111.333	98.816	76.698	108.243	107.562	105.774	83.215	85.878	89.069	82.038	94.542	84.823	96.017	103.056	87.712	95.056	99.042	91.059	73.514	116.191	113.865	114.625	95.618	85.372	85.934	90.788	99.191	91.257	87.608	109.476	94.809	101.542	101.802	84.323	73.160	102.524	99.799	95.736	77.413	78.240	83.448	78.611	90.594	78.448	81.753	98.462	83.681	80.854	92.184	84.372	63.444	91.917	115.990	117.865	104.167	96.604	96.330	103.604	109.924	87.965	100.705	113.556	108.927	112.177	116.507	105.910	91.233	103.951	108.604	110.076	102.115	104.434	100.420	100.694	106.809	93.674	105.760	105.389	96.066	102.455	105.993	99.559	88.958	105.188	112.528	111.976	102.931	100.191	96.066	101.993	102.184	83.069	90.257	109.965	101.097	105.823	111.535	104.358	90.604	102.778	105.792	105.931	104.194	97.253	95.247	101.198	102.785	91.802	98.372	102.868	90.340	97.875	100.712	90.028	83.212	102.486	106.556	105.076	99.132	94.806	91.792	98.392	104.701	82.462	90.521	103.375	99.743	101.889	105.854	92.778	82.809	91.667	98.108	98.288	94.490	93.583	90.181	100.434	96.538	74.083	88.125	96.670	89.701	91.562	99.587	89.719	74.042
97.986	114.024	100.840	98.389	89.292	87.441	101.892	102.708	99.153	103.552	129.191	106.017	106.722	119.229	102.649	78.465	117.378	118.757	114.417	88.635	100.649	96.007	84.653	98.875	97.462	98.917	105.451	88.955	91.684	97.979	94.042	76.517	125.885	126.250	120.913	98.924	89.458	96.851	93.997	100.542	96.924	96.802	123.017	99.271	105.927	116.031	101.274	78.219	113.042	113.556	110.674	83.062	87.625	90.403	83.146	100.243	85.632	97.128	109.212	86.188	96.774	103.392	95.604	74.104	123.701	118.597	118.628	97.257	86.361	89	94.420	101.243	92.264	89.465	115.080	98.337	103.062	107.806	90.340	74.247	104.965	102.448	96.840	80.188	78.844	85.385	78.771	95.340	78.854	84.507	103.670	85.146	83.354	94.514	87.899	64.764	95.806	123.170	124.149	107.622	98.774	98.451	106.111	113.708	88.247	101.250	120.444	114.983	118.972	124.733	111.705	93.979	109.017	114.365	112.337	107.365	107.688	104.823	105.986	111.076	99.569	107.767	110.222	100.705	108.319	113.076	103.806	87.372	113.139	115.552	114.823	104.326	101.170	99.059	104.986	106.486	84.764	92.462	114.753	105.146	109.976	117.247	107.083	91.118	107.142	110.545	109.615	109.049	99.906	101.358	107.142	107.639	96.677	103.733	108.840	92.552	103.594	106.830	96.701	83.882	108.750	110.132	108.906	100.944	95.944	93.229	98.819	108.597	83.295	93.253	109.451	103.035	106.826	112.375	95.247	84.938	96.573	103.653	103.917	98.743	97.427	92.406	104.889	102.108	79.104	94.056	103.344	93.490	96.552	104.674	94.670	74.358
98.451	116.726	104.361	101.903	87.153	87.708	104.208	106.115	97.434	103.444	134.576	110.733	109.878	122.292	106.611	78.125	121.201	121.438	118.948	85.785	99.632	96.792	83.170	102.521	97.247	99.642	110.528	89.090	93.208	101.427	98.108	76.271	130.882	130.062	125.375	98.417	91.913	97.312	96.441	103.601	97.003	95.264	128.747	99.785	108.066	121.976	106.125	77.396	116.111	115.111	113.656	82.976	87.340	92.160	83.594	103.097	88.413	97.538	111.094	87.597	97.677	106.080	95.771	73.955	128.219	123.580	124.132	97.101	86.691	89.049	95.556	105.681	92.274	92.538	121.184	99.809	105.799	111.840	91.941	73.080	111.052	105.604	101.056	79.615	79.639	86.052	79.833	97.448	78.431	85.062	107.080	88.549	82.399	100.111	90.257	62.715	100.316	128.337	129.882	110.587	99.556	99.333	108.240	120.222	90.528	103.708	127.812	117.733	124.910	129.500	114.538	91.615	113.507	118.028	116.722	109.003	110.479	106.663	108.948	116.351	101.045	114.295	117.010	102.184	110.983	119.274	105.514	88.212	117.080	122.962	119.455	105.278	104.340	100.969	106.194	109.976	84.292	95.028	119.660	106.882	111.865	125.330	110.910	88.774	111.663	117.354	115.556	111.340	101.358	102.507	110.465	113.115	97.913	107.462	112.983	95.802	105.740	111.167	96.760	81.503	113.226	114.896	113.462	103.545	99.618	96.174	102.080	112.514	86.247	95.823	116.174	107.882	108.385	118.153	97.753	83.993	103.083	107.611	109.528	100.764	100.292	96.128	108.733	105.062	83.622	95.851	107.799	97.764	99.420	110.507	98.174	74.750
101.997	121.160	107.615	105.264	89.615	90.028	105.858	108.170	100.368	105.948	140.451	114.028	112.052	129.260	111.243	79.049	127.559	124.542	123.625	88.625	105.198	98.451	87.503	105.486	102.198	102.580	115.913	93.233	97.920	106.542	102.049	77.438	136.399	135.976	131.719	100.743	93.837	101.396	98.194	106.545	101.545	99.875	135.503	105.021	111.368	128.649	110.566	79.385	121.035	120.750	118.229	84.767	90.816	97.038	84.038	108.431	92.139	100.104	117.413	92.642	101.361	112.229	100.476	75.434	134.184	127.076	129.264	100.969	88.410	92.260	98.764	111.955	95.431	95.201	125.809	106.292	109.003	118.160	95.913	76.503	114.191	107.639	102.903	79.087	80.479	88.990	81.712	103.132	79.806	87.208	110.417	91.549	85.493	104.010	94.299	66.188	104.764	133.156	136.632	113.778	102.365	101.392	112.406	125.719	94.052	105.486	132.312	123.278	128.962	136.486	118.031	94.823	119.986	123.052	121.181	114.583	116.340	110.757	113.257	118.878	106.264	115.194	122.354	105.149	118.948	125.299	112.667	89.639	121.226	125.927	126.035	110.521	107.142	103.410	111.229	112.809	87.028	96.424	125.587	111.455	116.917	131.372	116.969	90.073	115.014	119.601	119.639	115.316	106.830	105.781	116.368	117.281	104.306	112.295	118.826	98.559	112.115	116.500	101.628	85.035	120.576	120.017	116.885	107.194	102.045	97.885	104.434	118.146	89.354	98.451	122.549	112.722	114.045	125.250	102.285	84.396	108.288	112.701	113.135	106.319	102.500	99.059	113.156	108.733	87.792	101.017	114.042	103.594	106.014	118.694	102.549	76.090
106.976	124.847	112.538	106.785	92.559	91.976	110.806	110.715	101.535	108.667	144.847	118.594	114.896	136.580	114.535	82.417	134.559	130.892	126.792	88.840	107.028	99.792	88.330	112.149	105.038	103.917	119.271	94.514	101.368	112.066	104.931	76.347	143.163	142.816	135.899	104.510	94.753	103.274	101.212	112.243	102.274	101.049	140.312	106.851	114.601	131.510	114.372	79.806	126.372	124.118	121.705	87.458	91.993	97.500	87.264	111.545	93.674	102.698	120.889	92.417	103.556	117.010	103.146	75.222	139.538	130.708	132.722	104.059	91.333	94.222	99.486	116.514	96.354	97.056	132.868	108.712	112.948	123.312	98.500	75.299	119.382	112.441	107.920	80.410	83.913	90.427	82.448	105.767	81.628	90.007	116.035	94.219	89.229	109.399	97.587	68.076	105.851	137.038	143.135	116.323	105.868	103.958	115.906	132.601	94.427	107.903	136.837	132.014	133.806	145.260	122.733	95.319	125.260	127.479	126.031	119.444	119.733	116.483	116.538	124.566	112.003	121.052	128.646	109.531	124.385	132.142	114.514	89.736	125.979	131.392	131.375	111.490	110.222	105.990	112.531	118.392	87.781	97.545	131.069	116.229	121.653	137.691	121.792	92.104	120.042	125.986	124.455	121.663	109.403	113.163	122.517	122.701	107.816	118.167	125.160	100.212	116.146	121.844	104.062	88.497	126.083	123.253	123.049	109.729	103.306	100.778	107.066	124.014	90.882	101.163	127.677	118.118	118.875	133.319	106.118	85.288	112.903	116.858	116.816	109.580	108.562	102.774	121.646	114.003	89.302	108.090	119.948	107.938	109.986	124.611	109.104	76.785
110.413	128.851	117.333	108.969	93.226	91.545	112.736	116.705	104.281	110.302	149.479	120.778	120.278	141.615	119.076	83.396	137.934	135.667	132.556	91.378	110.389	101.288	88.608	113.993	105.031	107.892	122.753	96.851	103.288	114.205	108.906	78.097	145.969	142.788	141.274	105.406	95.625	103.528	105.104	116.747	102.976	102.521	145.625	108.705	117.590	137.882	119.056	81.038	130.194	127.142	125.740	88.507	92.958	99.767	89.056	114.868	94.576	105.188	125.552	94.399	108.226	120.576	105.722	76.795	144.715	136.236	136.059	104.444	93.264	94.840	102.476	120.017	97.677	95.906	135.875	111.181	113.760	130.236	101.288	77.872	119.552	115.368	110.326	81.618	85.104	92.910	85.194	109.799	83.653	91.358	119.521	96.569	90.260	111.997	99.667	66.979	110.344	142.649	146.472	119.312	108.316	106.865	119.847	136.531	97.556	110.493	142.365	135.604	137.736	151.375	129.715	95.309	132.146	131.208	130	124.354	125.528	120.677	122.198	126.712	115.802	125.819	137.587	112.097	129.840	138.847	120.267	91.646	130.642	135.517	135.503	113.420	111.097	109.351	114.108	122.066	88.858	99.878	134.153	121.076	125.802	144.260	124.719	93.649	127.944	128.858	128.250	125.312	114.958	115.983	127.170	127.521	112.285	122.455	129.882	104.122	121.677	126.830	108.399	87.479	130.802	130.955	127.160	111.562	107.253	103.455	108.993	128.101	92.163	103.451	134.472	122.955	121.073	138.958	108.819	86.736	119.191	120.684	120.587	115.500	110.906	105.750	127.597	115.615	92.743	111.312	126.573	109.684	113.733	129.740	110.403	77.639
112.882	134.406	118.858	108.677	93.917	93.941	115.035	120.458	104.378	111.767	154.170	126.170	121.757	147.010	123.753	82.219	144.865	138.309	135.139	91.396	111.608	104.240	89.469	118.372	110.247	108.976	125.420	98.649	104.719	119.618	111.587	78.549	150.389	149.247	144.080	107.062	97.396	104.545	106.323	121.142	104.149	103.469	151.351	112.691	120.781	142.451	123.858	80.750	134.493	131.885	130.076	88.736	94.500	101.663	89.594	119.198	98.319	107.406	129.007	95.788	109.083	123.472	109.962	76.878	148.302	140.344	140.090	106.771	92.767	96.958	102.576	123.372	100.865	96.167	140.156	113.493	116.517	135.378	104.931	77.299	124.698	119.080	113.337	85	86.535	93.965	86.087	111.760	83.365	92.240	123.302	101.104	92.809	115.545	102.031	68.021	114.410	144.892	152.722	121.260	111.955	107.927	121.965	141.795	99.562	113.545	148.146	139.698	141.170	158.132	134.087	96.396	134.938	134.615	133.507	128.042	127.830	125.094	125.059	131.833	120.003	132.420	140.417	116.556	133.538	142.632	122.451	92.733	134.976	139.934	140.611	115.576	112.559	109.625	117.066	126.191	90.073	100.653	140.177	125.323	129.250	146.403	130.917	93.090	129.049	133.983	133.146	129.997	115.806	120.625	132.194	133.413	116.611	125.549	135.962	106.295	124.740	131.708	111.625	88.222	137.201	135.594	128.938	115.455	107.688	106.323	111.014	134.549	95.160	103.990	140.681	128.438	123.215	144.260	114.792	86.576	124.396	124.594	124.726	119.188	116.253	108.444	132.031	122.528	95.156	113.847	130.903	115.993	116.597	134.382	115.681	79.003
116.031	135.441	121.382	111.830	94.351	94.066	115.757	123.083	106.861	113.010	158.410	127.927	125.191	150.608	126.358	82.382	148.135	143.267	141.927	90.500	115.417	105.837	92.104	122.889	111.826	111.521	130.323	100.938	108.094	122.448	112.972	80.267	153.736	152.760	149.799	107.750	100.292	105.819	107.153	122.753	105.760	106.333	154.920	115.781	123.594	144.691	128.365	81.878	139.340	134.375	132.691	89.868	95.021	103.507	89.688	122.497	99.021	109.938	133.521	98.861	113.142	128.597	114.163	76.639	151.219	143.441	142.858	107.517	95.108	98.365	104.455	127.559	100.757	97.674	143.361	115.521	119.479	138.358	106.566	79.823	129.042	122.222	116.090	85.646	87.372	95.122	86.771	113.639	84.688	94.205	127.799	102.247	94.184	119.198	105.288	68.458	118.021	147.844	156.590	124.024	113.069	109.295	126.573	146.611	99.875	114.274	152.198	143.188	145.646	165.552	136.326	97.740	142.125	140.309	137.674	130.875	132.403	127.163	129.552	134.135	125.358	133.163	145.583	120.083	138.240	147.389	127.292	93.087	138.743	142.906	144.188	118.733	115.927	109.767	118.611	129.264	92.163	102.212	146.062	128.993	133.458	150.417	132.962	92.562	134.722	136.924	138.354	134.479	120.417	122.049	138.045	137.642	120.413	130.736	139.889	110.910	128.417	136.444	115.924	88.069	141.681	141.312	134.142	115.056	108.344	107.115	114.299	137.486	96.035	105.292	143.608	133.083	127.132	151.132	116.472	87.431	129.257	128.497	129.177	122.792	118.097	112.569	138.538	125.326	96.743	117.264	136.941	119.674	118.608	140.924	119.069	79.882
118.069	139.733	125.066	115.201	95.399	95.097	119.135	126.601	107.812	115.656	162.500	132.625	126.990	154.319	129.715	83.948	151.403	145.201	144.833	91.969	117.656	108.007	92.878	125.830	114.236	114.056	135.965	101.865	110.385	128.010	116.545	79.312	159.483	155.865	152.455	111.375	101.264	106.639	111.660	128.622	108.132	108.524	159.955	120.087	125.924	149.160	132.493	81.583	142.010	139.604	136.986	90.760	97.622	104.823	89.764	125.042	100.455	110.556	136.924	99.135	114.566	131.837	115.167	78.132	156.719	146.458	147.580	110.087	94.260	99.365	105.333	134.271	101.455	98.330	147.587	118.108	120.059	142.365	111.632	77.236	131.194	124.326	118.837	83.375	88.573	96.274	88.809	117.385	85.795	95.462	132.052	104.878	96.781	123.740	107.271	68.500	121.927	151.389	160.938	127.177	114.830	109.819	128.229	148.851	100.490	115.653	155.104	146.986	148.097	171.601	142.535	98.736	145.028	142.743	142.875	132.753	135.128	129.281	132.851	138.965	127.872	136.562	149.389	122.986	142.358	150.944	129.990	94.104	140.417	146.934	147.299	119.472	119.233	111.240	119.083	132.625	91.969	102.389	148.069	131.549	135.226	155.920	136.413	94.906	140.212	140.115	140.976	137.493	123.111	126.201	140.705	143.014	122.969	134.122	145.073	112.736	133.062	139.590	118.372	88.073	144.653	144.583	139.333	118.635	109.920	106.681	115	141.976	96.979	106.497	147.521	138.170	129.552	153.986	120.455	88.569	134.444	131.083	131.712	124.278	121.219	115.503	143.833	128.059	97.997	120.764	141.642	121.781	123	144.128	123.865	79.528
